T_ambient,T_setpoint,compressor_speed_ratio,P_evap,P_cond,T_evap,T_cond,T_suction,T_discharge,superheat,subcooling,compression_ratio,W_comp,Q_cond,COP,delta_T_evap,delta_T_cond,pressure_ratio,capacity_ratio,d_T_discharge,d_superheat,d_subcooling,d_COP,d_W_comp,fault_type,fault_severity,is_faulty
19.160095679819637,28.148590528484835,1.0,12.283274226730036,21.142261944775555,13.195202948242663,32.91141132435684,19.874128649980992,57.34782471141693,6.141293491459648,4.883658620230613,1.7212236374864274,1538.4519536628677,7316.962089048805,4.75605498867092,5.964892731576974,4.762820795872006,1.7212236374864274,0.7316962089048805,0.5915175701328508,0.06223394900709334,-0.005225074311849376,0.3409147586051082,-93.05160184143256,Normal,0.0,0
20.249315714491836,25.077610650160672,1.0,12.842183468372701,19.6880312841244,16.658424485465662,31.26567713948421,21.573768875955658,50.72119357991621,6.005725645835327,4.350367648057372,1.5330750672275804,1315.0936359786715,8319.373499700472,6.326069317116974,3.590891229026173,6.188066489323539,1.5330750672275804,0.8319373499700472,-0.7663785155413834,-0.215547166266699,-0.7744649854645171,0.529989746154631,-67.15960342096855,Normal,0.0,0
14.893192023281255,19.587112353466665,1.0,10.524143387496181,17.01588025018308,10.715879155018827,25.544818633039036,15.978988193003913,46.037704739937354,6.0060265903009125,4.60139863844889,1.6168423047523073,1101.9427533253147,6918.599735810154,6.278547333726737,4.177312868262428,5.9577062795723705,1.6168423047523073,0.6918599735810154,-0.2234680228459922,-0.4410800739557921,0.09567591890315708,0.3139915156887181,-45.877746855965825,Normal,0.0,0
19.471535374587795,36.40681109650037,1.0,12.615079898378143,25.60062718076635,13.951230747230014,41.97062654721438,21.342435195864013,69.71930250825817,6.5129184214426195,4.51945660345073,2.0293670263679973,2070.8669769987155,7307.743752675263,3.5288330123774028,5.520304627357781,5.56381545071401,2.0293670263679973,0.7307743752675263,0.5957261977137449,1.1350213608730542,0.17900990195617883,0.01831563054963148,-67.71158181995452,Normal,0.0,0
22.362678221920532,34.24239836148554,1.0,13.419273629698882,23.769833139648085,17.81331327520928,38.51695744378804,23.436090701850514,63.66161549823034,5.418960243632856,3.4416727755147347,1.7713204004605623,1792.094773828741,8135.177011548996,4.539479234219575,4.549364946711254,4.2745590823024955,1.7713204004605623,0.8135177011548996,0.5209215327428183,-1.3617588572689305,-0.4944368420394083,0.3057748763880719,-84.39237727689215,Normal,0.0,0
23.617955388163686,21.72804222514108,1.0,14.052335821060396,17.38392136165082,18.576107563770467,26.84936251283441,23.764790963442998,42.384727512048094,7.589426839683767,4.925642787422395,1.2370841106428256,885.3137605006344,8331.752802655812,9.41107342321699,5.041847824393219,5.1213202876933295,1.2370841106428256,0.8331752802655812,0.04344927906551277,1.5824342287511213,0.25735122411967737,1.0861719200289865,-30.723259472801146,Normal,0.0,0
24.379186849299074,26.106296117056843,1.0,13.998728821399531,19.678050835295405,18.737304888042964,30.860833741013334,25.115955403761916,48.2659177422595,6.13943214232362,3.996053525188228,1.4057026953200227,1201.6530278537582,8463.310815042927,7.043057037986273,5.641881961256111,4.754537623956491,1.4057026953200227,0.8463310815042927,0.02841642161764213,0.15342337058872868,-0.6167263945668626,0.29188868047807937,-7.881043422014727,Normal,0.0,0
25.010164236494333,20.86717235546389,1.0,13.477642378862205,16.423533744888907,18.971172185773106,25.803977630836037,25.18349623354375,39.08025777931175,5.844126834588776,5.024669805271704,1.2185761636357795,688.1499458994542,8129.655205600294,11.81378455966357,6.038992050721227,4.936805275372148,1.2185761636357795,0.8129655205600294,0.09301180644953888,-0.9500112189858552,0.8357735279190628,0.6995335512887131,-57.65921931000787,Normal,0.0,0
14.718434613676184,26.870171173395768,1.0,10.999337664275304,19.414595235063295,10.588015110106134,32.25040840239859,16.812463415864578,56.670430984721456,6.68171435604285,3.5596007860129713,1.7650694821488995,1535.241757216701,6670.234804200213,4.344745557398686,4.1304195035700495,5.380237229002823,1.7650694821488995,0.6670234804200214,0.34956660177304855,0.47481819744774256,-0.8242645490249108,-0.06426497768804573,-18.303613445170413,Normal,0.0,0
24.534331943672644,33.27366547102197,1.0,13.85781095217986,22.980965593049415,19.849666635159856,38.41187634721275,25.485326769115584,60.4729961434883,6.2453833544969095,5.1001531291296605,1.6583402438055679,1785.1636125937148,8371.821116758498,4.689666010273894,4.684665308512788,5.138210876190776,1.6583402438055679,0.8371821116758498,1.3049286834866862,0.019499054026417717,0.36138846049626316,-0.15866176438519197,77.08124503284671,Normal,0.0,0
